x,y
1.32324,13.4521
1.15199,13.3489
0.975852,13.2545
0.793776,13.1722
0.605843,13.1044
0.412998,13.0522
0.216365,13.017
0.0172387,13.0045
-0.182171,13.0152
-0.379697,13.0449
-0.573651,13.0927
-0.762053,13.1589
-0.94452,13.2404
-1.12169,13.3329
-1.29402,13.4342
-1.46216,13.5424
-1.62693,13.6556
-1.78917,13.7725
-1.94966,13.8918
-2.1092,14.0123
-2.26852,14.1331
-2.42822,14.2534
-2.58893,14.3724
-2.75119,14.4892
-2.91553,14.6031
-3.08248,14.7131
-3.25252,14.8183
-3.42612,14.9174
-3.60376,15.0091
-3.78571,15.0919
-3.97268,15.1623
-4.16471,15.2175
-4.36096,15.2545
-4.56002,15.2692
-4.75867,15.2538
-4.95234,15.2064
-5.13511,15.1272
-5.30273,15.0192
-5.45445,14.8896
-5.58973,14.7428
-5.71032,14.5835
-5.81878,14.4156
-5.91678,14.2414
-6.00588,14.0625
-6.08745,13.8799
-6.16262,13.6947
-6.23253,13.5074
-6.29809,13.3185
-6.36028,13.1285
-6.42005,12.9376
-6.47836,12.7464
-6.53615,12.555
-6.59442,12.3637
-6.65418,12.1729
-6.71692,11.983
-6.78414,11.7947
-6.85739,11.6087
-6.93846,11.426
-7.02921,11.2479
-7.13111,11.076
-7.245,10.9118
-7.37387,10.7593
-7.51873,10.6218
-7.67666,10.4995
-7.84558,10.3929
-8.02544,10.3064
-8.21328,10.2384
-8.40603,10.1857
-8.60205,10.1468
-8.80011,10.1198
-8.9993,10.1029
-9.19902,10.094
-9.39893,10.0905
-9.59888,10.0908
-9.79881,10.0936
-9.99872,10.0976
-10.1986,10.1017
-10.3986,10.1048
-10.5985,10.106
-10.7984,10.1044
-10.9983,10.0989
-11.198,10.0884
-11.3972,10.0716
-11.5956,10.0473
-11.7927,10.0141
-11.9878,9.97032
-12.1795,9.91378
-12.366,9.84213
-12.5436,9.75097
-12.7086,9.63858
-12.8554,9.50359
-12.9763,9.34527
-13.0698,9.16913
-13.1341,8.98038
-13.1728,8.78452
-13.1904,8.58556
-13.1908,8.38575
-13.1763,8.18643
-13.1497,7.98832
-13.1139,7.79164
-13.0703,7.59652
-13.0205,7.4029
-12.9655,7.21066
-12.9065,7.01962
-12.8444,6.82955
-12.7802,6.64019
-12.7148,6.45125
-12.6491,6.26239
-12.5843,6.07325
-12.5213,5.88346
-12.4617,5.69262
-12.4069,5.50032
-12.3588,5.30628
-12.3191,5.11035
-12.2898,4.91262
-12.2751,4.71334
-12.278,4.51357
-12.2991,4.3149
-12.3381,4.11896
-12.3991,3.92886
-12.4817,3.74702
-12.5812,3.57376
-12.6955,3.4099
-12.8235,3.25642
-12.9627,3.1131
-13.1099,2.97776
-13.2627,2.8489
-13.4199,2.72539
-13.5803,2.60592
-13.7426,2.48922
-13.9062,2.37426
-14.0703,2.26006
-14.2344,2.14568
-14.3977,2.03032
-14.5597,1.91316
-14.7199,1.79348
-14.8775,1.67044
-15.0319,1.54341
-15.182,1.41141
-15.3271,1.27381
-15.4653,1.12939
-15.5945,0.976871
-15.7125,0.815612
-15.8161,0.644753
-15.9019,0.464356
-15.9615,0.273925
-15.9917,0.0766792
-15.9877,-0.122664
-15.9496,-0.31843
-15.8838,-0.506917
-15.7941,-0.685303
-15.6864,-0.853533
-15.5651,-1.01236
-15.4337,-1.16298
-15.294,-1.30604
-15.1482,-1.44275
-14.9968,-1.57341
-14.8416,-1.69945
-14.6832,-1.82147
-14.5226,-1.94049
-14.3601,-2.05709
-14.1966,-2.17215
-14.0325,-2.28636
-13.8684,-2.40062
-13.705,-2.51584
-13.5429,-2.63297
-13.383,-2.75304
-13.2264,-2.87732
-13.0747,-3.00752
-12.9298,-3.14527
-12.7937,-3.29162
-12.6683,-3.44727
-12.5554,-3.6122
-12.459,-3.78716
-12.3842,-3.97234
-12.3283,-4.16417
-12.2904,-4.36037
-12.2742,-4.55947
-12.278,-4.75925
-12.2965,-4.95827
-12.3274,-5.15575
-12.3688,-5.35133
-12.4186,-5.54497
-12.4746,-5.7369
-12.5353,-5.9274
-12.5989,-6.11697
-12.6642,-6.30596
-12.73,-6.49477
-12.7954,-6.68374
-12.8592,-6.87322
-12.9208,-7.06345
-12.9789,-7.25476
-13.0329,-7.4473
-13.0813,-7.64129
-13.1231,-7.8368
-13.1568,-8.03387
-13.1806,-8.23236
-13.1925,-8.43191
-13.19,-8.63177
-13.1671,-8.83026
-13.1223,-9.02498
-13.0527,-9.21217
-12.9519,-9.38431
-12.8245,-9.53805
-12.6727,-9.66756
-12.5036,-9.7739
-12.3236,-9.86052
-12.136,-9.92953
-11.9433,-9.98224
-11.7476,-10.023
-11.55,-10.0537
-11.3513,-10.076
-11.1519,-10.0911
-10.9522,-10.1005
-10.7523,-10.1051
-10.5524,-10.106
-10.3524,-10.1043
-10.1525,-10.1008
-9.95261,-10.0966
-9.75269,-10.0927
-9.55276,-10.0903
-9.35281,-10.0908
-9.15291,-10.0956
-8.95326,-10.1063
-8.75422,-10.1252
-8.55639,-10.1541
-8.36065,-10.1947
-8.16847,-10.2497
-7.98312,-10.3244
-7.80576,-10.4165
-7.63758,-10.5245
-7.48179,-10.6497
-7.34306,-10.7934
-7.21768,-10.9491
-7.10525,-11.1144
-7.00548,-11.2876
-6.91761,-11.4671
-6.83945,-11.6512
-6.76822,-11.838
-6.70229,-12.0267
-6.64035,-12.2169
-6.58094,-12.4078
-6.52285,-12.5991
-6.46501,-12.7905
-6.40644,-12.9817
-6.34617,-13.1723
-6.28334,-13.3622
-6.21698,-13.5508
-6.14627,-13.7378
-6.07005,-13.9227
-5.98739,-14.1047
-5.8962,-14.2826
-5.7959,-14.4556
-5.68438,-14.6215
-5.56078,-14.7786
-5.42301,-14.9235
-5.26707,-15.0484
-5.09535,-15.1506
-4.90933,-15.2234
-4.71335,-15.2619
-4.51374,-15.2709
-4.31504,-15.2499
-4.11979,-15.2072
-3.92886,-15.1479
-3.74292,-15.0745
-3.56165,-14.9902
-3.38517,-14.8962
-3.21258,-14.7953
-3.04341,-14.6887
-2.87721,-14.5775
-2.71346,-14.4628
-2.55167,-14.3453
-2.39128,-14.2259
-2.23176,-14.1053
-2.07249,-13.9844
-1.91284,-13.864
-1.75209,-13.7451
-1.58943,-13.6288
-1.42412,-13.5163
-1.25537,-13.4091
-1.08243,-13.3087
-0.892414,-13.247
-0.701827,-13.1865
-0.511241,-13.126
-0.320655,-13.0655
