x,y
0.980682,13.2569
0.79876,13.1742
0.610956,13.106
0.418213,13.0534
0.221647,13.0177
0.0225527,13.0046
-0.176901,13.0147
-0.374515,13.0439
-0.568601,13.0912
-0.757191,13.157
-0.93982,13.2381
-1.11714,13.3304
-1.28961,13.4315
-1.45786,13.5395
-1.62272,13.6527
-1.78504,13.7695
-1.94558,13.8887
-2.10515,14.0092
-2.26448,14.1301
-2.42419,14.2504
-2.58488,14.3694
-2.74711,14.4863
-2.91141,14.6003
-3.0783,14.7104
-3.24827,14.8157
-3.4218,14.9151
-3.59935,15.0069
-3.78122,15.0899
-3.96807,15.1608
-4.16,15.2163
-4.35618,15.2538
-4.5552,15.2691
-4.75392,15.2545
-4.94778,15.2079
-5.13089,15.1294
-5.29891,15.0221
-5.45101,14.8928
-5.58671,14.7464
-5.70762,14.5873
-5.81635,14.4196
-5.91459,14.2455
-6.00389,14.0666
-6.08563,13.8842
-6.16095,13.699
-6.23097,13.5117
-6.29664,13.3228
-6.3589,13.1328
-6.41872,12.942
-6.47706,12.7507
-6.53486,12.5592
-6.59312,12.368
-6.65284,12.1771
-6.71551,11.9872
-6.78263,11.7989
-6.85573,11.6128
-6.93663,11.4299
-7.02716,11.2517
-7.12882,11.0796
-7.24246,10.9153
-7.37099,10.7624
-7.51552,10.6246
-7.67322,10.502
-7.84193,10.3951
-8.02157,10.308
-8.2093,10.2397
-8.40198,10.1867
-8.59797,10.1475
-8.79601,10.1203
-8.9952,10.1032
-9.19493,10.0941
-9.39486,10.0906
-9.59482,10.0908
-9.79477,10.0936
-9.99471,10.0975
-10.1946,10.1016
-10.3946,10.1048
-10.5945,10.106
-10.7945,10.1045
-10.9944,10.0991
-11.1941,10.0887
-11.3933,10.0719
-11.5918,10.0478
-11.789,10.0148
-11.9841,9.97122
-12.1758,9.91494
-12.3625,9.84358
-12.5403,9.75282
-12.7055,9.64081
-12.8527,9.50624
-12.9742,9.34834
-13.0683,9.17247
-13.1331,8.98391
-13.1722,8.78812
-13.1902,8.58919
-13.1908,8.38936
-13.1766,8.19
-13.1502,7.99185
-13.1145,7.79513
-13.0711,7.59996
-13.0214,7.4063
-12.9665,7.21402
-12.9076,7.02294
-12.8455,6.83284
-12.7813,6.64345
-12.7159,6.45448
-12.6502,6.2656
-12.5854,6.07645
-12.5224,5.88666
-12.4627,5.69582
-12.4078,5.50353
-12.3596,5.30949
-12.3197,5.11358
-12.2902,4.91586
-12.2753,4.71658
-12.2779,4.5168
-12.2987,4.31808
-12.3374,4.12207
-12.3981,3.93184
-12.4803,3.74985
-12.5796,3.57644
-12.6937,3.41241
-12.8214,3.25875
-12.9606,3.11526
-13.1076,2.9798
-13.2604,2.85084
-13.4175,2.72724
-13.5778,2.6077
-13.7402,2.49096
-13.9038,2.37596
-14.0679,2.26174
-14.232,2.14736
-14.3953,2.032
-14.5574,1.91486
-14.7176,1.7952
-14.8752,1.67221
-15.0297,1.54523
-15.1799,1.41328
-15.3251,1.27575
-15.4634,1.13142
-15.5927,0.978999
-15.711,0.817845
-15.8148,0.647104
-15.9008,0.466818
-15.9608,0.276506
-15.9914,0.0793183
-15.9878,-0.120031
-15.9502,-0.315881
-15.8847,-0.50449
-15.7953,-0.683032
-15.6878,-0.851407
-15.5666,-1.01037
-15.4353,-1.1611
-15.2958,-1.30427
-15.15,-1.44107
-14.9987,-1.57182
-14.8435,-1.69792
-14.6852,-1.82
-14.5245,-1.93907
-14.3621,-2.05571
-14.1985,-2.17079
-14.0344,-2.28502
-13.8703,-2.39929
-13.7069,-2.5145
-13.5448,-2.63163
-13.3849,-2.75167
-13.2282,-2.87591
-13.0764,-3.00605
-12.9314,-3.14372
-12.7952,-3.28999
-12.6696,-3.44555
-12.5566,-3.6104
-12.46,-3.78527
-12.3849,-3.97035
-12.3288,-4.16214
-12.2908,-4.35832
-12.2744,-4.55741
-12.2779,-4.7572
-12.2962,-4.95625
-12.3271,-5.15377
-12.3684,-5.34939
-12.4181,-5.54307
-12.4741,-5.73503
-12.5347,-5.92557
-12.5983,-6.11516
-12.6636,-6.30417
-12.7294,-6.493
-12.7948,-6.68199
-12.8587,-6.87148
-12.9203,-7.06172
-12.9784,-7.25304
-13.0324,-7.44558
-13.0809,-7.63958
-13.1228,-7.8351
-13.1565,-8.03217
-13.1804,-8.23067
-13.1924,-8.43023
-13.19,-8.63011
-13.1673,-8.82863
-13.1227,-9.0234
-13.0533,-9.21068
-12.9527,-9.38296
-12.8255,-9.53687
-12.6739,-9.66659
-12.505,-9.77311
-12.325,-9.85989
-12.1375,-9.92903
-11.9447,-9.98187
-11.749,-10.0228
-11.5514,-10.0535
-11.3527,-10.0758
-11.1533,-10.091
-10.9536,-10.1004
-10.7537,-10.105
-10.5537,-10.106
-10.3538,-10.1043
-10.1538,-10.1008
-9.95389,-10.0966
-9.75395,-10.0927
-9.554,-10.0903
-9.35403,-10.0908
-9.15412,-10.0955
-8.95444,-10.1063
-8.75538,-10.1251
-8.55753,-10.1539
-8.36175,-10.1945
-8.16954,-10.2494
-7.98412,-10.3239
-7.8067,-10.416
-7.63846,-10.5239
-7.48259,-10.649
-7.34375,-10.7927
-7.21829,-10.9483
-7.10579,-11.1136
-7.00595,-11.2867
-6.91801,-11.4663
-6.83981,-11.6503
-6.76854,-11.8371
-6.70257,-12.0259
-6.64061,-12.216
-6.58119,-12.407
-6.52308,-12.5983
-6.46524,-12.7897
-6.40667,-12.9809
-6.3464,-13.1716
-6.28358,-13.3615
-6.21723,-13.5501
-6.14652,-13.7372
-6.07032,-13.922
-5.98767,-14.1041
-5.8965,-14.2821
-5.79622,-14.4551
-5.68473,-14.621
-5.56115,-14.7782
-5.4234,-14.9231
-5.26751,-15.0481
-5.09581,-15.1503
-4.90982,-15.2232
-4.71384,-15.2618
-4.51422,-15.2709
-4.3155,-15.25
-4.12022,-15.2073
-3.92926,-15.1481
-3.74329,-15.0747
-3.562,-14.9903
-3.38549,-14.8964
-3.21287,-14.7954
-3.04368,-14.6888
-2.87746,-14.5777
-2.71369,-14.4629
-2.55188,-14.3454
-2.39148,-14.226
-2.23194,-14.1054
-2.07266,-13.9845
-1.913,-13.8641
-1.75223,-13.7452
-1.58956,-13.6289
-1.42423,-13.5164
-1.25547,-13.4092
-1.08251,-13.3088
-0.892487,-13.247
-0.701882,-13.1865
-0.511278,-13.126
-0.320673,-13.0655
